,x,y,UPRN,suitability,co-ord,lat,lon
178,403691,287276,100071431172,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(52.483393676962635, -1.9470779183025717)",52.483393676962635,-1.9470779183025717
179,342729,463367,100012624353,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(54.063047862050254, -2.8765052565576337)",54.063047862050254,-2.8765052565576337
180,272699,661875,118107515,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(55.83326087003176, -4.034059666553827)",55.83326087003176,-4.034059666553827
181,519195,191747,200077854,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.61194470685001, -0.2799753418500751)",51.61194470685001,-0.2799753418500751
182,528296,192561,200065961,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.617261411950864, -0.14831176143308472)",51.617261411950864,-0.14831176143308472
183,331675,162036,24004053,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.3532731092428, -2.9825505388031317)",51.3532731092428,-2.9825505388031317
184,405804,282571,100071450334,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(52.44107790415535, -1.916043778932629)",52.44107790415535,-1.916043778932629
185,563114,173183,100062310796,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.434168719055634, 0.34522208971652873)",51.434168719055634,0.34522208971652873
186,623011,306167,100091572589,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(52.60747602354813, 1.2922029714096108)",52.60747602354813,1.2922029714096108
187,426372,569454,47102867,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(55.01893690433399, -1.5890853498411268)",55.01893690433399,-1.5890853498411268
188,448764,521507,200000259913,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(54.58641570597688, -1.2469593800857972)",54.58641570597688,-1.2469593800857972
189,378516,275229,10003373358,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(52.37467663001357, -2.317004495025957)",52.37467663001357,-2.317004495025957
190,428836,435396,72104101,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(53.81405388093683, -1.5635315005647397)",53.81405388093683,-1.5635315005647397
191,421833,333457,10024229083,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(52.898117055319666, -1.6768877563848759)",52.898117055319666,-1.6768877563848759
192,522282,272635,10012046503,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(52.33817498919663, -0.2066224581909491)",52.33817498919663,-0.2066224581909491
193,345183,392241,40071860,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(53.42409974382842, -2.826374363933667)",53.42409974382842,-2.826374363933667
194,333761,397913,41053115,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(53.47376154335605, -2.999427320351467)",53.47376154335605,-2.999427320351467
195,445041,400877,200000564342,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(53.50266579601296, -1.3224235063425742)",53.50266579601296,-1.3224235063425742
196,383373,217689,100121248084,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.85753705429407, -2.242830224122952)",51.85753705429407,-2.242830224122952
197,581353,110359,100062572293,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.86429348903576, 0.5757161450048168)",50.86429348903576,0.5757161450048168
198,383352,217643,100121248075,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.85712284559618, -2.2431329109310125)",51.85712284559618,-2.2431329109310125
199,525926,190820,200091381,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.60215013548491, -0.1831496909848389)",51.60215013548491,-0.1831496909848389
200,583362,331953,10070044667,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(52.85384081082508, 0.7218114208820268)",52.85384081082508,0.7218114208820268
201,533130,167785,100023261204,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.393492366783384, -0.08787529845583039)",51.393492366783384,-0.08787529845583039
202,334013,417471,41044412,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(53.649559960695214, -2.9997685314232303)",53.649559960695214,-2.9997685314232303
203,473291,286807,100032048790,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(52.474283829456674, -0.9224080089740766)",52.474283829456674,-0.9224080089740766
204,483928,167510,10022824855,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.40042291731626, -0.7949164061653944)",51.40042291731626,-0.7949164061653944
205,456845,339851,100032094867,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(52.95303385021103, -1.155344086528292)",52.95303385021103,-1.155344086528292
206,428700,435014,72558557,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(53.810628082235745, -1.5656324285961727)",53.810628082235745,-1.5656324285961727
207,182614,60697,10091164516,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.405837056294054, -5.0606409910627255)",50.405837056294054,-5.0606409910627255
208,528129,192457,200066038,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.61636480856033, -0.15076051676142382)",51.61636480856033,-0.15076051676142382
209,292435,63226,100040552033,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.45897213529374, -3.5167184786488046)",50.45897213529374,-3.5167184786488046
210,508474,430080,21072087,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(53.755799998329806, -0.35623446583078977)",53.755799998329806,-0.35623446583078977
211,357411,175987,43702,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.48122489152495, -2.614685762914258)",51.48122489152495,-2.614685762914258
212,359598,175288,54757,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.47510106192513, -2.58311392772646)",51.47510106192513,-2.58311392772646
213,449453,164457,200004740536,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.37702021785098, -1.290866684054407)",51.37702021785098,-1.290866684054407
214,374509,164692,100121170195,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.3806997730569, -2.367660113073289)",51.3806997730569,-2.367660113073289
215,293700,73048,10032964527,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.547502022033726, -3.5017024931621505)",50.547502022033726,-3.5017024931621505
216,488984,413077,10002635036,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(53.60670496485351, -0.6566137881920566)",53.60670496485351,-0.6566137881920566
217,204154,68822,10003286512,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.486398356681526, -4.762150516569933)",50.486398356681526,-4.762150516569933
218,521450,186190,202220239,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.561521794065406, -0.24934544187642188)",51.561521794065406,-0.24934544187642188
219,336092,395839,38219415,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(53.45541071735937, -2.9638914829005603)",53.45541071735937,-2.9638914829005603
220,550212,252255,10003200155,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(52.1481573781846, 0.19397316779473006)",52.1481573781846,0.19397316779473006
221,524839,189532,200097798,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.59081681318206, -0.19929437915758105)",51.59081681318206,-0.19929437915758105
222,314199,120597,10002704899,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.97836641004598, -3.2235545906060126)",50.97836641004598,-3.2235545906060126
223,257726,662700,906700303824,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(55.83648441362695, -4.273350688782257)",55.83648441362695,-4.273350688782257
224,443348,394946,200000568630,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(53.44950068186064, -1.3487619864027076)",53.44950068186064,-1.3487619864027076
225,357652,175097,58275,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.47324105887987, -2.6111085146474715)",51.47324105887987,-2.6111085146474715
226,542322,183251,46012615,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.530237319903044, 0.05037594629206508)",51.530237319903044,0.05037594629206508
227,370308,409222,100012553498,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(53.578745341450734, -2.4499152866868754)",53.578745341450734,-2.4499152866868754
228,528670,409768,11080793,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(53.56874811059338, -0.058502886106259123)",53.56874811059338,-0.058502886106259123
229,519301,299328,100091510321,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(52.57868799310633, -0.24081890321366578)",52.57868799310633,-0.24081890321366578
230,357414,175826,46560,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.479777570963876, -2.6146230983515157)",51.479777570963876,-2.6146230983515157
231,337065,388389,38137721,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(53.388572739292776, -2.9477501435590217)",53.388572739292776,-2.9477501435590217
232,432002,513734,200002723928,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(54.51789884413176, -1.5071570128643108)",54.51789884413176,-1.5071570128643108
233,419346,225661,10013887911,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.92913109536798, -1.7200558821612022)",51.92913109536798,-1.7200558821612022
234,548919,170143,100023633192,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.41075923658148, 0.13989213457537675)",51.41075923658148,0.13989213457537675
235,531208,187407,100023190290,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.5702748435533, -0.10820120291367809)",51.5702748435533,-0.10820120291367809
236,531320,187584,100023190503,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.571839393458646, -0.10652001657674982)",51.571839393458646,-0.10652001657674982
237,531313,187642,100023190513,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.57236223583331, -0.1065993054938378)",51.57236223583331,-0.1065993054938378
238,295757,172236,64003729,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.43949508390832, -3.5011837541514086)",51.43949508390832,-3.5011837541514086
239,544446,259473,200004202263,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(52.214542869119384, 0.11283649858405431)",52.214542869119384,0.11283649858405431
240,535503,171269,100023262947,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.42423978799591, -0.052458581144319186)",51.42423978799591,-0.052458581144319186
241,357697,175080,58618,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.47309158776958, -2.6104586129321965)",51.47309158776958,-2.6104586129321965
242,452567,209089,100120832683,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.778007667265534, -1.239464021577147)",51.778007667265534,-1.239464021577147
243,515962,179516,12057619,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.50269254777901, -0.3306743451893024)",51.50269254777901,-0.3306743451893024
244,292044,63393,100041187227,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.460401531398404, -3.5222729809686224)",50.460401531398404,-3.5222729809686224
245,581579,110204,100062572381,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.86283019479437, 0.5788473506211486)",50.86283019479437,0.5788473506211486
246,383287,217449,100120485037,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.85537666769151, -2.2440672499410295)",51.85537666769151,-2.2440672499410295
247,440916,539896,10013055175,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(54.752355343498536, -1.3658189808340926)",54.752355343498536,-1.3658189808340926
248,580300,110307,100062576599,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.86415542740647, 0.5607430760444421)",50.86415542740647,0.5607430760444421
249,504177,190971,100023423564,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.60794615557584, -0.4970103481180058)",51.60794615557584,-0.4970103481180058
250,508143,430347,21071841,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(53.758267527761866, -0.361159151178746)",53.758267527761866,-0.361159151178746
251,458429,162858,100081333035,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.36179302472474, -1.162179105615926)",51.36179302472474,-1.162179105615926
252,374577,164144,100121175229,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.37577551260504, -2.3666436690078085)",51.37577551260504,-2.3666436690078085
253,394823,266689,10090742696,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(52.29830083293408, -2.0773360017809908)",52.29830083293408,-2.0773360017809908
254,408464,283386,100071570040,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(52.448370583002635, -1.876891899244392)",52.448370583002635,-1.876891899244392
255,437869,433650,72519398,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(53.797784403659186, -1.42656241168443)",53.797784403659186,-1.42656241168443
256,601612,147425,10012847608,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.19047537249906, 0.8838333471510141)",51.19047537249906,0.8838333471510141
257,359612,175341,53891,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.475578589353, -2.5829184383578068)",51.475578589353,-2.5829184383578068
258,455023,301199,10001230604,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(52.60579633761458, -1.18894305784083)",52.60579633761458,-1.18894305784083
259,405495,282809,100071450538,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(52.4432206551666, -1.9205856763838325)",52.4432206551666,-1.9205856763838325
260,466504,146197,10008486676,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.21111503161351, -1.0493122188468627)",51.21111503161351,-1.0493122188468627
261,581545,110798,100062672351,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.868176962248306, 0.5786592464465612)",50.868176962248306,0.5786592464465612
262,557972,141960,100062585038,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.15509364128205, 0.2575054106398419)",51.15509364128205,0.2575054106398419
263,487022,157773,10002618870,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.31242607266303, -0.7528299316089461)",51.31242607266303,-0.7528299316089461
264,186029,729130,125047079,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(56.40579385809747, -5.469526784968905)",56.40579385809747,-5.469526784968905
265,363517,181001,568658,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.526734222987805, -2.5272821685549833)",51.526734222987805,-2.5272821685549833
266,561979,101311,10010661136,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.788743310447, 0.2966622315060699)",50.788743310447,0.2966622315060699
267,409809,93284,100040762182,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.73908543163586, -1.8623573929512487)",50.73908543163586,-1.8623573929512487
268,515675,202560,100081339194,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.709858847386215, -0.3272128844094541)",51.709858847386215,-0.3272128844094541
269,292265,55886,100041200207,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.39295453879705, -3.5170021484889604)",50.39295453879705,-3.5170021484889604
270,502537,151864,100062601352,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.25672999149489, -0.5319940362134369)",51.25672999149489,-0.5319940362134369
271,292133,65080,100040540632,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.475583867023516, -3.5215063828423703)",50.475583867023516,-3.5215063828423703
272,525922,191405,200038673,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.60740829424605, -0.18299754822572428)",51.60740829424605,-0.18299754822572428
273,357396,175792,47206,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.47947051855777, -2.614878167058127)",51.47947051855777,-2.614878167058127
274,403912,286073,100071432439,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(52.4725772660804, -1.9438373506021842)",52.4725772660804,-1.9438373506021842
275,339287,559720,10008676197,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(54.92845223005539, -2.948938475010795)",54.92845223005539,-2.948938475010795
276,367798,425969,100012540896,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(53.7291161425679, -2.4895643966550107)",53.7291161425679,-2.4895643966550107
277,431760,562341,103006194,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(54.954707104993545, -1.5056079509934437)",54.954707104993545,-1.5056079509934437
278,534261,189962,10003983683,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.59251653622929, -0.06320037165121385)",51.59251653622929,-0.06320037165121385
279,226193,64964,10003069373,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.45869081280943, -4.450000337315145)",50.45869081280943,-4.450000337315145
280,288995,61169,100040530489,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.43983859960508, -3.564551700221727)",50.43983859960508,-3.564551700221727
281,540046,183789,10008989821,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.53564029806569, 0.017800090577235732)",51.53564029806569,0.017800090577235732
282,577160,190471,10013352106,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.585244593169335, 0.5557645161581594)",51.585244593169335,0.5557645161581594
283,622960,341070,10034818462,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(52.92073655939197, 1.3151785258945088)",52.92073655939197,1.3151785258945088
284,508786,430404,21073233,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(53.758645950458884, -0.35139045542761005)",53.758645950458884,-0.35139045542761005
285,357779,175141,57224,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.47364618069498, -2.6092853797000815)",51.47364618069498,-2.6092853797000815
286,534483,169985,100023251565,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.41294388215351, -0.06760688913002737)",51.41294388215351,-0.06760688913002737
287,289356,61364,100041197221,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.44165984309355, -3.559527651310776)",50.44165984309355,-3.559527651310776
288,581645,110125,100060033359,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.86209979748361, 0.5797450043106298)",50.86209979748361,0.5797450043106298
289,503827,489381,100052153229,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(54.289516425281136, -0.40644897258247964)",54.289516425281136,-0.40644897258247964
290,288975,60592,100041198932,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.43464772546463, -3.5646621667277105)",50.43464772546463,-3.5646621667277105
291,433214,437427,72153072,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(53.83204742408397, -1.496824162590831)",53.83204742408397,-1.496824162590831
292,222448,100139,10003304221,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.773587284198136, -4.51954583059482)",50.773587284198136,-4.51954583059482
293,338910,384695,38210799,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(53.35559016537784, -2.919297499364302)",53.35559016537784,-2.919297499364302
294,531872,162011,100020668849,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.34189634019008, -0.10808613049326948)",51.34189634019008,-0.10808613049326948
295,280152,62987,10023928651,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.45444010563987, -3.689607399612791)",50.45444010563987,-3.689607399612791
296,443895,449786,10003038968,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(53.94233039996826, -1.3327802137171112)",53.94233039996826,-1.3327802137171112
297,513579,189109,10010597953,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.589395178217565, -0.3618986942769209)",51.589395178217565,-0.3618986942769209
298,288843,60224,100040523026,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.43131449009347, -3.5664108718971286)",50.43131449009347,-3.5664108718971286
299,408245,283063,100071425961,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(52.445470119318536, -1.8801220251360875)",52.445470119318536,-1.8801220251360875
300,553995,174682,200000531992,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.4501868931626, 0.21479315221286674)",51.4501868931626,0.21479315221286674
301,521912,190880,10093230662,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.603571719567164, -0.24105713682239335)",51.603571719567164,-0.24105713682239335
302,370209,419772,200004506789,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(53.67356241452104, -2.4524240630694925)",53.67356241452104,-2.4524240630694925
303,591396,115774,100062575174,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.90969782904714, 0.7210971094365269)",50.90969782904714,0.7210971094365269
304,524987,171030,48055795,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.42450630161773, -0.20371051552533323)",51.42450630161773,-0.20371051552533323
305,386847,438525,61012650,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(53.84280073372478, -2.2013822742921434)",53.84280073372478,-2.2013822742921434
306,420381,535862,100110717264,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(54.717351984420695, -1.6851397328964743)",54.717351984420695,-1.6851397328964743
307,399000,324500,200001337200,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(52.818036720705386, -2.016279801149056)",52.818036720705386,-2.016279801149056
308,347014,176339,24124852,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.483509046615836, -2.764445677132632)",51.483509046615836,-2.764445677132632
309,542743,135276,10070939263,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.09902738483534, 0.03725249372330122)",51.09902738483534,0.03725249372330122
310,336151,395914,38219434,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(53.45609192336709, -2.9630183633868663)",53.45609192336709,-2.9630183633868663
311,337024,387482,38115650,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(53.380416318995785, -2.9481853352291907)",53.380416318995785,-2.9481853352291907
312,448197,214593,10011928949,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.82788296405954, -1.3020367382917846)",51.82788296405954,-1.3020367382917846
313,388187,447197,10090963812,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(53.920775287335815, -2.181354558653231)",53.920775287335815,-2.181354558653231
314,340183,399507,40031145,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(53.48885747474972, -2.902991360287697)",53.48885747474972,-2.902991360287697
315,465462,111040,10000835782,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.89513994328919, -1.0705748132485835)",50.89513994328919,-1.0705748132485835
316,398817,244553,10013939911,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(52.099313560218455, -2.01868410768431)",52.099313560218455,-2.01868410768431
317,420249,498044,10034649861,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(54.37749839537562, -1.689775839568492)",54.37749839537562,-1.689775839568492
318,539025,136977,100061850086,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.11522649359017, -0.015157994948063268)",51.11522649359017,-0.015157994948063268
319,452549,209118,100120832691,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.77827007108217, -1.2397205195636736)",51.77827007108217,-1.2397205195636736
320,482840,267633,200000193756,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(52.30058291783769, -0.7865902570028631)",52.30058291783769,-0.7865902570028631
321,525129,274949,10000166492,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(52.35832615072184, -0.16399708512488154)",52.35832615072184,-0.16399708512488154
322,515694,209453,10001062867,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.77180405755438, -0.3246482154410907)",51.77180405755438,-0.3246482154410907
323,288304,60326,100041197890,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.43212903491361, -3.574027200424175)",50.43212903491361,-3.574027200424175
324,361968,217644,100120458049,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.856079801395175, -2.5536158966972455)",51.856079801395175,-2.5536158966972455
325,335215,417814,41130083,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(53.652792938878065, -2.9816584938256923)",53.652792938878065,-2.9816584938256923
326,472811,139858,10009815020,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.153356376545005, -0.9603192376490208)",51.153356376545005,-0.9603192376490208
327,465295,424233,10034325116,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(53.71044434183589, -1.0122278960311393)",53.71044434183589,-1.0122278960311393
328,601679,228887,303004127,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.921963294785364, 0.9314772088777786)",51.921963294785364,0.9314772088777786
329,581658,110129,100060033358,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.862131649902814, 0.5799315140026784)",50.862131649902814,0.5799315140026784
330,542786,186817,100022243447,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.5621628894576, 0.05850634433149166)",51.5621628894576,0.05850634433149166
331,438334,335328,10010624467,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(52.91401537743056, -1.4313834249034858)",52.91401537743056,-1.4313834249034858
332,357410,175249,55413,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.47458947312063, -2.614610936511443)",51.47458947312063,-2.614610936511443
333,410285,93054,100040762414,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.737008988599996, -1.855618157369932)",50.737008988599996,-1.855618157369932
334,411237,92790,100041110448,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.73461748626797, -1.842135561861635)",50.73461748626797,-1.842135561861635
335,360536,170863,134258,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.43538190162017, -2.569113801780826)",51.43538190162017,-2.569113801780826
336,535980,171257,100023678924,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.424017814576054, -0.045606803158389664)",51.424017814576054,-0.045606803158389664
337,534532,170333,100023251350,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.416059561628515, -0.06677079994481674)",51.416059561628515,-0.06677079994481674
338,524924,190197,10091037490,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.59677425884858, -0.1978314978741687)",51.59677425884858,-0.1978314978741687
339,626682,301355,2630181548,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(52.562772891485615, 1.3430292915740554)",52.562772891485615,1.3430292915740554
340,557667,139755,10008659930,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.13536563986604, 0.2521830171447915)",51.13536563986604,0.2521830171447915
341,634626,170071,100062307693,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.381165905616974, 1.3703386853522337)",51.381165905616974,1.3703386853522337
342,365571,408892,10070914482,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(53.57548875000994, -2.5214194178862774)",53.57548875000994,-2.5214194178862774
343,251229,147047,100041138615,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.20320840350778, -4.130902631817238)",51.20320840350778,-4.130902631817238
344,289285,57646,10093142821,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.40822239238266, -3.5594286766642615)",50.40822239238266,-3.5594286766642615
345,453326,507647,10008643011,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(54.46141103440803, -1.1788785108158488)",54.46141103440803,-1.1788785108158488
346,523085,273843,10070124350,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(52.34885030633129, -0.19440050931824765)",52.34885030633129,-0.19440050931824765
347,475777,408288,10091168991,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(53.56574217276005, -0.8573315779616233)",53.56574217276005,-0.8573315779616233
348,479848,214386,766314062,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.822401675271195, -0.8428904411668617)",51.822401675271195,-0.8428904411668617
349,574140,107373,100062588325,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.839682856982556, 0.47190208793849203)",50.839682856982556,0.47190208793849203
350,295643,172299,64105216,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.440040343507036, -3.502841911531684)",51.440040343507036,-3.502841911531684
351,331938,162189,24109912,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.35468025571325, -2.97880370844205)",51.35468025571325,-2.97880370844205
352,276071,68673,10008910818,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.50470197839136, -3.7489527916990597)",50.50470197839136,-3.7489527916990597
353,445949,242996,10011883889,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(52.08341921420125, -1.330865132850352)",52.08341921420125,-1.330865132850352
354,443531,395176,100052103940,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(53.451552852857624, -1.3459749484881014)",53.451552852857624,-1.3459749484881014
355,541824,183075,46093531,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(51.52878103244686, 0.04313069408330065)",51.52878103244686,0.04313069408330065
356,241226,70522,10014477087,"{'count': 0, 'demand': -0.0, 'total': -0.0}","(50.51290082096412, -4.240753325360635)",50.51290082096412,-4.240753325360635
